obfuscation,seed,n_entities,n_launderers,model,comparison,metric,d_point,ci_lo,ci_hi,equiv_bound,verdict,T2_auc,hi_auc,T2_ap,hi_ap,audit_pass,audit_worst_feature,audit_worst_auc
0.5,20260708,8000,426,logit,T2_vs_T4,auc,0.006446566025853251,0.0028795804165428263,0.01009270972579424,0.01009270972579424,EQUIVALENT,0.9777106880345536,0.9841572540604069,0.8765745919951374,0.9245439766241934,True,w_frac_fast_mean,0.8487204806162916
0.5,20260708,8000,426,logit,T2_vs_T4,ap,0.04796938462905598,0.036776495961135705,0.059504757096930594,0.059504757096930594,SURVEILLANCE_SUPERIOR,0.9777106880345536,0.9841572540604069,0.8765745919951374,0.9245439766241934,True,w_frac_fast_mean,0.8487204806162916
0.5,20260708,8000,426,gboost,T2_vs_T3,auc,0.0011949391977248425,-0.0003200628831659891,0.002749479356910206,0.002749479356910206,EQUIVALENT,0.9924336530582138,0.9936285922559387,0.9606231098397728,0.9666354047288627,True,w_frac_fast_mean,0.8487204806162916
0.5,20260708,8000,426,gboost,T2_vs_T3,ap,0.006012294889089831,0.001830034663073249,0.010064523919979716,0.010064523919979716,EQUIVALENT,0.9924336530582138,0.9936285922559387,0.9606231098397728,0.9666354047288627,True,w_frac_fast_mean,0.8487204806162916
0.5,20260708,8000,426,gboost,T2_vs_T4,auc,0.003524845933270515,0.0014327985817797484,0.0058422112086451315,0.0058422112086451315,EQUIVALENT,0.9924336530582138,0.9959584989914844,0.9606231098397728,0.974240861660054,True,w_frac_fast_mean,0.8487204806162916
0.5,20260708,8000,426,gboost,T2_vs_T4,ap,0.013617751820281132,0.007594620333582558,0.019977642556640238,0.019977642556640238,EQUIVALENT,0.9924336530582138,0.9959584989914844,0.9606231098397728,0.974240861660054,True,w_frac_fast_mean,0.8487204806162916
0.5,20260709,8000,383,logit,T2_vs_T3,auc,0.00750005741588744,0.003984657879760984,0.01125573545738721,0.01125573545738721,EQUIVALENT,0.9693241481624687,0.9768242055783561,0.834273615510514,0.8694983682787962,True,w_frac_fast_mean,0.8444475066251079
0.5,20260709,8000,383,logit,T2_vs_T3,ap,0.035224752768282186,0.024986023156302495,0.04570435200911723,0.04570435200911723,INCONCLUSIVE,0.9693241481624687,0.9768242055783561,0.834273615510514,0.8694983682787962,True,w_frac_fast_mean,0.8444475066251079
0.5,20260709,8000,383,logit,T2_vs_T4,auc,0.01587523579076766,0.010392903385188178,0.021826842741423148,0.021826842741423148,EQUIVALENT,0.9693241481624687,0.9851993839532364,0.834273615510514,0.897938578325712,True,w_frac_fast_mean,0.8444475066251079
0.5,20260709,8000,383,logit,T2_vs_T4,ap,0.06366496281519796,0.04838240281400992,0.0797868165879307,0.0797868165879307,SURVEILLANCE_SUPERIOR,0.9693241481624687,0.9851993839532364,0.834273615510514,0.897938578325712,True,w_frac_fast_mean,0.8444475066251079
